CD_SETOR,SITUACAO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,v0001,v0002,v0003,v0004,v0005,v0006,v0007
330390605000382,Urbana,"0,0334617",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,461,214,214,0,"2,6","0,0503",179
330390605000383,Urbana,"0,1159278",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,349,170,170,0,"2,6","0,0752",133
330390605000384,Urbana,"0,0865042",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,544,240,240,0,"2,5","0,0090",221
330390605000385,Urbana,"0,6253449",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,368,141,141,0,"2,9","0,0320",125
330390605000386,Urbana,"0,1834247",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,387,197,197,0,"2,4","0,0122",164
330390605000387,Urbana,"0,1284541",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,322,145,145,0,"2,7","0,0667",120
330390605000388,Urbana,"0,1340681",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,366,175,175,0,"2,5","0,0069",145
330390605000389,Urbana,"0,3899737",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,424,181,179,2,"2,7","0,0714",154
330390605000391,Urbana,"0,0426577",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,501,216,216,0,"2,7","0,0317",189
330390605000392,Urbana,"0,1377572",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,149,82,82,0,"2,3","0,1250",64
330390605000393,Urbana,"0,2243936",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,599,278,278,0,"2,5","0,0082",243
330390605000394,Urbana,"0,2099638",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,343,168,168,0,"2,6","0,1278",133
330390605000395,Urbana,"0,1910064",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,447,195,195,0,"2,7","0,0549",164
330390605000396,Urbana,"0,9677510",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,92,58,56,2,"3,0","0,0323",31
330390605000397,Urbana,"1,3312284",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,371,188,188,0,"2,7","0,0511",137
330390605000398,Urbana,"0,2290061",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,279,131,131,0,"2,6","0,0367",109
330390605000399,Urbana,"0,0153793",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,207,90,90,0,"2,6","0,0000",79
330390605000400,Urbana,"0,6394706",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,99,43,43,0,"2,9","0,0882",34
330390605000401,Urbana,"0,1094833",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,429,135,135,0,"3,5","0,0496",121
330390605000402,Urbana,"0,1508835",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,266,125,125,0,"2,5","0,0278",108
330390605000403,Urbana,"0,0353739",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,185,92,92,0,"2,3","0,0000",81
330390605000404,Urbana,"0,1574953",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,83,93,93,0,"2,5","0,1515",33
330390605000405,Urbana,"0,1090769",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,258,200,199,1,"2,4","0,0374",107
330390605000406,Urbana,"0,0379747",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,245,121,121,0,"2,4","0,1068",103
330390605000407,Urbana,"0,0725771",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,251,173,173,0,"2,5","0,0196",102
330390605000408,Urbana,"0,0841545",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,554,249,249,0,"2,5","0,0045",223
330390605000409,Urbana,"0,2623440",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,391,193,193,0,"2,7","0,0559",143
330390605000410,Urbana,"0,0394452",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,489,244,244,0,"2,4","0,0640",203
330390605000411,Urbana,"0,0982933",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,295,144,144,0,"2,4","0,0738",122
330390605000412,Urbana,"0,0931624",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,715,268,268,0,"2,8","0,0116",259
330390605000413,Urbana,"0,0919305",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,213,83,83,0,"2,6","0,0000",82
330390605000414,Urbana,"0,0557777",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,332,168,168,0,"2,4","0,0368",136
330390605000415,Urbana,"0,0704157",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,398,198,198,0,"2,5","0,0000",162
330390605000416,Urbana,"0,0115791",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,225,84,84,0,"3,0","0,1053",76
330390605000417,Urbana,"0,0192646",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,243,103,103,0,"2,6","0,1064",94
330390605000418,Urbana,"0,0471869",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,306,131,131,0,"2,5","0,0082",122
330390605000419,Urbana,"0,2438773",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,428,244,244,0,"2,5","0,0178",169
330390605000420,Urbana,"0,0317188",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,485,168,168,0,"3,1","0,0000",155
330390605000421,Urbana,"0,0340262",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,530,183,183,0,"3,0","0,0000",174
330390605000422,Urbana,"0,1615929",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,188,96,96,0,"2,3","0,0247",81
330390605000424,Urbana,"0,0611251",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,452,180,180,0,"2,8","0,0248",161
330390605000425,Urbana,"0,0269405",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,385,147,147,0,"2,9","0,0458",131
330390605000426,Urbana,"0,1242427",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,80,80,80,0,"2,1","0,0000",39
330390605000427,Urbana,"0,0455023",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,312,175,175,0,"2,2","0,1151",139
330390605000428,Urbana,"0,0055010",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,246,269,269,0,"1,3","0,0054",185
330390605000429,Urbana,"0,0096917",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,137,106,105,1,"2,0","0,0725",69
330390605000430,Urbana,"0,0058827",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,266,175,175,0,"2,0","0,0373",134
330390605000431,Urbana,"0,0089704",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,160,178,178,0,"1,6","0,0000",98
330390605000432,Urbana,"0,0860220",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,192,152,152,0,"1,8","0,0278",108
330390605000433,Urbana,"0,0145618",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,230,178,177,1,"1,8","0,0640",125
330390605000434,Urbana,"0,0545719",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,156,88,88,0,"2,2","0,0278",72
330390605000435,Urbana,"0,0463761",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,235,132,132,0,"2,3","0,0294",102
330390605000436,Urbana,"0,0177705",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,8,8,0,"0,0","0,0000",0
330390605000437,Urbana,"0,3305028",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,169,222,222,0,"2,7","0,0794",63
330390605000438,Urbana,"0,0687306",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,332,159,159,0,"2,8","0,0000",120
330390605000439,Urbana,"0,1055464",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,770,366,366,0,"2,6","0,0133",300
330390605000440,Urbana,"0,0270057",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,134,67,67,0,"2,5","0,0000",53
330390605000441,Urbana,"0,1677106",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,349,170,170,0,"2,6","0,0741",135
330390605000442,Urbana,"0,0267328",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,252,121,121,0,"2,5","0,0594",101
330390605000443,Urbana,"0,0653029",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,314,125,125,0,"2,8","0,0088",113
330390605000444,Urbana,"0,0728413",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,360,143,143,0,"3,2","0,0089",112
330390605000445,Urbana,"0,3163759",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,487,227,227,0,"2,7","0,0112",178
330390605000446,Urbana,"0,0266113",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,279,133,133,0,"2,7","0,0388",103
330390605000449,Urbana,"0,0323405",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,48,23,23,0,"3,2","0,0667",15
330390605000450,Urbana,"0,0322217",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,541,202,202,0,"3,2","0,0643",171
330390605000451,Urbana,"0,0551105",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,92,42,42,0,"2,4","0,2308",39
330390605000452,Urbana,"0,0327977",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,230,95,95,0,"2,7","0,0581",86
330390605000454,Urbana,"0,0319081",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,334,148,148,0,"2,5","0,0226",133
330390605000455,Urbana,"0,0587147",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,289,125,125,0,"2,4","0,0492",122
330390605000456,Urbana,"0,1155360",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,584,361,361,0,"2,4","0,0372",242
330390605000457,Urbana,"0,0781913",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,57,84,84,0,"2,3","0,1600",25
330390605000458,Urbana,"0,0269486",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,339,130,130,0,"2,8","0,0246",122
330390605000459,Urbana,"0,5742925",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,633,270,270,0,"2,7","0,0300",233
330390605000460,Urbana,"0,1526187",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,421,181,181,0,"2,7","0,1154",156
330390605000461,Urbana,"0,0501336",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,256,88,88,0,"3,1","0,0241",83
330390605000462,Urbana,"0,0141238",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,252,108,108,0,"2,6","0,1237",97
330390605000463,Urbana,"0,0402677",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,443,173,173,0,"3,4","0,0530",132
330390605000464,Urbana,"0,0258085",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,339,143,143,0,"2,7","0,0787",127
330390605000465,Urbana,"0,2954744",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,312,139,139,0,"3,1","0,0490",102
330390605000466,Urbana,"0,0593636",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,102,190,190,0,"1,9","0,0364",55
330390605000467,Urbana,"0,0167632",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,298,189,189,0,"2,0","0,0662",151
330390605000468,Urbana,"0,0025288",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,135,120,120,0,"1,5","0,1124",89
330390605000469,Urbana,"0,0471540",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,482,210,210,0,"2,7","0,0556",180
330390605000470,Urbana,"0,2113931",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,431,240,240,0,"2,5","0,0805",174
330390605000471,Urbana,"0,0555455",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,152,104,104,0,"2,5","0,0167",60
330390605000472,Urbana,"0,0547595",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,643,265,265,0,"2,7","0,0083",240
330390605000473,Urbana,"0,0244037",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,226,91,91,0,"2,9","0,1899",79
330390605000474,Urbana,"0,0634090",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,360,128,128,0,"3,4","0,1038",106
330390605000475,Urbana,"0,0158076",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000476,Urbana,"0,0100336",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,330,166,166,0,"2,2","0,0476",147
330390605000477,Urbana,"0,5570054",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,389,166,165,1,"2,9","0,0165",121
330390605000478,Urbana,"0,0085299",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,279,141,141,0,"2,3","0,1301",123
330390605000479,Urbana,"1,0835773",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000480,Urbana,"0,0959871",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,203,95,95,0,"2,6","0,1013",79
330390605000481,Rural,"0,4805833",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,3,1,1,0,"3,0","0,0000",1
330390605000482,Urbana,"0,1158033",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,369,173,173,0,"2,5","0,0822",146
330390605000483,Urbana,"0,3515436",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,607,274,271,3,"2,4","0,0000",221
330390605000484,Urbana,"0,0044686",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,55,1,0,1,"0,0","0,0000",0
330390605000485,Rural,"11,6097140",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,744,365,365,0,"2,5","0,0171",293
330390605000486,Urbana,"0,0776036",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,3303906004,Caxambu,45,20,20,0,"2,8","0,0000",16
330390605000487,Rural,"1,3618917",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000488,Urbana,"0,0680715",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,509,234,234,0,"2,4","0,0000",208
330390605000489,Rural,"1,1051555",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,36,19,19,0,"2,4","0,1333",15
330390605000490,Urbana,"0,1193727",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,356,146,146,0,"2,8","0,1860",129
330390605000491,Rural,"4,1689992",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000492,Urbana,"0,0544578",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,434,185,185,0,"2,9","0,0526",152
330390605000493,Urbana,"0,2069787",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,175,132,131,1,"2,4","0,0959",73
330390605000494,Urbana,"4,2855549",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,617,282,282,0,"2,8","0,1009",218
330390605000495,Urbana,"0,0462336",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,139,50,50,0,"3,0","0,0426",47
330390605000496,Urbana,"0,2003764",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,359,181,179,2,"2,5","0,1189",143
330390605000497,Urbana,"0,0221160",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,53,29,29,0,"2,1","0,0800",25
330390610000001,Urbana,"0,1126686",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,398,238,238,0,"2,2","0,0056",177
330390610000002,Urbana,"0,0747158",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,476,225,225,0,"2,5","0,0104",193
330390610000003,Urbana,"0,1029232",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,332,172,172,0,"2,4","0,0143",140
330390610000006,Urbana,"0,0652373",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,293,121,121,0,"2,7","0,0467",107
330390610000007,Urbana,"0,1229544",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,416,165,165,0,"2,8","0,0400",150
330390610000008,Urbana,"0,0359881",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,359,175,175,0,"2,4","0,0000",152
330390610000010,Urbana,"0,0295839",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,277,124,124,0,"2,6","0,0566",106
330390610000011,Urbana,"0,0205557",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,620,283,283,0,"2,2","0,0212",283
330390610000014,Urbana,"0,4182124",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,892,403,403,0,"2,7","0,0061",328
330390610000015,Urbana,"0,0546935",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,465,200,200,0,"2,7","0,0756",172
330390610000016,Urbana,"0,0763810",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,589,250,250,0,"2,5","0,0302",232
330390610000017,Urbana,"0,3697487",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,502,270,270,0,"2,1","0,0083",241
330390610000018,Urbana,"0,3502740",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,661,273,273,0,"2,8","0,0085",236
330390610000019,Urbana,"0,0524820",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,425,203,203,0,"2,6","0,0245",163
330390610000020,Urbana,"0,1046564",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,830,357,357,0,"2,5","0,0061",329
330390610000022,Urbana,"0,1122040",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,580,250,250,0,"2,4","0,0042",237
330390610000024,Urbana,"0,1326460",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,590,253,253,0,"2,5","0,0043",235
330390610000026,Urbana,"0,4688194",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,368,175,174,1,"2,5","0,0135",148
330390610000027,Urbana,"0,1786325",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,304,131,131,0,"2,8","0,0091",110
330390610000028,Urbana,"0,3202896",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,696,303,303,0,"2,6","0,0114",263
330390610000029,Urbana,"0,1268055",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,468,199,199,0,"2,6","0,0444",180
330390610000030,Urbana,"0,4680553",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,569,230,229,1,"2,9","0,0051",198
330390610000031,Urbana,"0,3823714",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,284,125,125,0,"2,7","0,0377",106
330390610000036,Urbana,"0,0577892",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,312,151,151,0,"2,1","0,0000",149
330390610000037,Urbana,"0,1192833",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,755,372,372,0,"2,3","0,0061",327
330390610000038,Urbana,"0,0546074",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,430,181,181,0,"2,4","0,0722",180
330390610000039,Urbana,"0,0520792",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,433,200,200,0,"2,6","0,0714",168
330390610000040,Urbana,"0,8160679",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,1051,512,512,0,"2,5","0,0258",426
330390610000041,Urbana,"0,0114235",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,445,247,247,0,"2,0","0,0413",218
330390610000043,Urbana,"0,0463473",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,751,307,307,0,"2,7","0,0471",276
330390610000048,Urbana,"0,0829947",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,782,317,317,0,"2,6","0,0000",304
330390610000049,Urbana,"0,1724786",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,701,293,293,0,"2,7","0,0039",256
330390610000051,Urbana,"0,0782782",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,462,186,185,1,"2,8","0,0798",163
330390610000054,Urbana,"0,2406480",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,456,181,181,0,"2,8","0,0000",163
330390610000055,Urbana,"0,1773413",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,788,322,322,0,"2,6","0,0963",301
330390610000058,Urbana,"0,4556295",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,782,373,372,1,"2,5","0,0000",318
330390610000059,Urbana,"0,8476893",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,505,217,217,0,"2,5","0,0927",205
330390610000060,Urbana,"0,0309469",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,343,143,143,0,"2,5","0,1583",139
330390610000064,Urbana,"0,1344617",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390610,Cascatinha,33039061000,,.,,.,,561,296,296,0,"2,5","0,0263",228
